# ------------------------------------------------------------------------
# Radiance spectrum
# NASA-GSFC Planetary Spectrum Generator (PSG) (Villanueva et al. 2018)
# Synthesized on Sun Jan 24 21:29:47 2021
# 3D Spectroscopic simulation - Spatial binning of 13 (12 total calculations)
# Doppler velocities [km/s] (vobs,vrot+vorb,vwidth,vrfl,vstr): 0.00000,0.00000,0.00000,0.00000,-0.00000
# Spectral unit: Wavelength [um]
# Radiance unit: I/F [geometric albedo]
# Wave/freq Total Noise Exoplanet
5.150000000e-01  6.7026551e-02  6.88556e-03  6.70266e-02
5.186785714e-01  6.7816844e-02  7.21344e-03  6.78168e-02
5.223834184e-01  6.4586064e-02  6.73464e-03  6.45861e-02
5.261147285e-01  6.5313926e-02  6.86137e-03  6.53139e-02
5.298726908e-01  6.1812822e-02  6.47055e-03  6.18128e-02
5.336574958e-01  6.3220403e-02  6.69458e-03  6.32204e-02
5.374693350e-01  6.1835967e-02  6.47279e-03  6.18360e-02
5.413084017e-01  6.3091882e-02  6.63753e-03  6.30919e-02
5.451748903e-01  6.1284573e-02  6.45076e-03  6.12846e-02
5.490689967e-01  6.1584675e-02  6.52698e-03  6.15847e-02
5.529909181e-01  6.0584197e-02  6.44111e-03  6.05842e-02
5.569408532e-01  6.0207783e-02  6.49593e-03  6.02078e-02
5.609190021e-01  5.8699730e-02  6.44098e-03  5.86997e-02
5.649255664e-01  5.7248738e-02  6.38959e-03  5.72487e-02
5.689607491e-01  5.5421647e-02  6.32016e-03  5.54216e-02
5.730247544e-01  5.2446175e-02  6.16983e-03  5.24462e-02
5.771177884e-01  5.1582459e-02  6.20083e-03  5.15825e-02
5.812400583e-01  5.4220406e-02  6.23845e-03  5.42204e-02
5.853917730e-01  5.6632395e-02  6.33587e-03  5.66324e-02
5.895731428e-01  5.7333309e-02  6.48179e-03  5.73333e-02
5.937843795e-01  5.6113288e-02  6.35328e-03  5.61133e-02
5.980256965e-01  5.5488735e-02  6.33759e-03  5.54887e-02
6.022973086e-01  5.5423412e-02  6.39265e-03  5.54234e-02
6.065994323e-01  5.5255972e-02  6.36517e-03  5.52560e-02
6.109322854e-01  5.6283781e-02  6.48467e-03  5.62838e-02
6.152960874e-01  5.7688508e-02  6.65458e-03  5.76885e-02
6.196910595e-01  5.6847348e-02  6.51117e-03  5.68473e-02
6.241174242e-01  5.6868620e-02  6.62840e-03  5.68686e-02
6.285754058e-01  5.2742420e-02  6.45132e-03  5.27424e-02
6.330652301e-01  5.6172469e-02  6.61562e-03  5.61725e-02
6.375871246e-01  5.9042704e-02  6.71345e-03  5.90427e-02
6.421413183e-01  6.1293224e-02  6.84311e-03  6.12932e-02
6.467280420e-01  6.1732019e-02  6.87007e-03  6.17320e-02
6.513475281e-01  6.2217772e-02  6.95244e-03  6.22178e-02
6.560000104e-01  6.4058217e-02  7.21213e-03  6.40582e-02
6.606857248e-01  6.3422581e-02  7.02928e-03  6.34226e-02
6.654049085e-01  6.4441763e-02  7.11665e-03  6.44418e-02
6.701578007e-01  6.5001234e-02  7.18045e-03  6.50012e-02
6.749446422e-01  6.5453052e-02  7.23847e-03  6.54531e-02
6.797656753e-01  6.5874425e-02  7.31278e-03  6.58744e-02
6.846211444e-01  6.6148138e-02  7.39507e-03  6.61481e-02
6.895112954e-01  4.8247937e-02  6.95786e-03  4.82479e-02
6.944363761e-01  6.4632717e-02  7.45890e-03  6.46327e-02
6.993966360e-01  6.6648498e-02  7.60234e-03  6.66485e-02
7.043923262e-01  6.6893404e-02  7.65917e-03  6.68934e-02
7.094237000e-01  6.7271715e-02  7.74290e-03  6.72717e-02
7.144910121e-01  6.6889204e-02  7.85179e-03  6.68892e-02
7.195945193e-01  6.3248045e-02  7.86131e-03  6.32480e-02
7.247344802e-01  6.4115502e-02  7.90634e-03  6.41155e-02
7.299111551e-01  6.5137804e-02  8.05482e-03  6.51378e-02
7.351248062e-01  6.7142923e-02  8.15113e-03  6.71429e-02
7.403756976e-01  6.8163276e-02  8.35501e-03  6.81633e-02
7.456640955e-01  6.7622398e-02  8.35363e-03  6.76224e-02
7.509902676e-01  6.7714042e-02  8.46193e-03  6.77140e-02
7.563544838e-01  6.4226787e-02  8.44745e-03  6.42268e-02
7.617570158e-01  2.0389070e-02  7.31371e-03  2.03891e-02
7.671981374e-01  5.1424333e-02  8.35421e-03  5.14243e-02
7.726781241e-01  6.7673743e-02  8.90788e-03  6.76737e-02
7.781972535e-01  6.7855864e-02  8.96260e-03  6.78559e-02
7.837558053e-01  6.8121589e-02  9.11650e-03  6.81216e-02
7.893540611e-01  6.7660141e-02  9.22425e-03  6.76601e-02
7.949923044e-01  6.8052537e-02  9.42083e-03  6.80525e-02
8.006708208e-01  6.7519657e-02  9.47027e-03  6.75197e-02
8.063898981e-01  6.7943862e-02  9.58050e-03  6.79439e-02
8.121498260e-01  6.5969425e-02  9.57791e-03  6.59694e-02
8.179508961e-01  6.2123923e-02  9.60964e-03  6.21239e-02
8.237934025e-01  6.4534919e-02  9.74983e-03  6.45349e-02
8.296776411e-01  6.4608008e-02  9.79061e-03  6.46080e-02
8.356039100e-01  6.7027441e-02  9.98180e-03  6.70274e-02
8.415725094e-01  6.7583556e-02  1.00776e-02  6.75836e-02
8.475837416e-01  6.7584697e-02  1.01168e-02  6.75847e-02
8.536379112e-01  6.8673396e-02  1.02633e-02  6.86734e-02
8.597353248e-01  6.6977816e-02  9.82453e-03  6.69778e-02
8.658762914e-01  6.8725513e-02  1.00070e-02  6.87255e-02
8.720611221e-01  6.7579255e-02  9.67721e-03  6.75793e-02
8.782901301e-01  6.7844629e-02  9.61987e-03  6.78446e-02
8.845636310e-01  6.7758712e-02  9.54170e-03  6.77587e-02
8.908819427e-01  6.6822668e-02  9.36481e-03  6.68227e-02
8.972453851e-01  6.2035781e-02  9.20775e-03  6.20358e-02
9.036542807e-01  6.2877634e-02  9.20709e-03  6.28776e-02
9.101089541e-01  6.0420113e-02  9.06287e-03  6.04201e-02
9.166097324e-01  6.1309205e-02  8.94540e-03  6.13092e-02
9.231569448e-01  6.4498834e-02  9.07786e-03  6.44988e-02
9.297509229e-01  5.6177107e-02  8.68928e-03  5.61771e-02
9.363920010e-01  4.2886525e-02  8.34194e-03  4.28865e-02
9.430805153e-01  4.9283200e-02  8.48659e-03  4.92832e-02
9.498168046e-01  4.8154148e-02  8.31743e-03  4.81541e-02
9.566012104e-01  5.2937105e-02  8.42386e-03  5.29371e-02
9.634340762e-01  5.6713980e-02  8.41430e-03  5.67140e-02
9.703157482e-01  6.2265111e-02  8.43176e-03  6.22651e-02
9.772465749e-01  6.2087850e-02  8.39161e-03  6.20879e-02
9.842269076e-01  6.5389598e-02  8.37331e-03  6.53896e-02
9.912570998e-01  6.6712325e-02  8.34548e-03  6.67123e-02
9.983375077e-01  6.6792178e-02  8.32087e-03  6.67922e-02
