pH2,pCO2,pCH4,scenario
3.5867307234693198,194.05601668307176,0.3765852861071789,uninhabitable
1.392571809064007,330.01849504447125,0.9525742820883882,uninhabitable
632.3779192939493,55.04260365373523,1.7276973799681945,uninhabitable
3047.232454226991,195.9025443530426,0.0831877061238802,uninhabitable
2665.9274806372714,297.00858275784066,0.1154644326942391,uninhabitable
3.0828290837944774,15.87339674480002,1.0446929046371758,uninhabitable
68.42228419155869,3187.3081148703727,111.09815025505648,habitable-biotic
40.86139235598744,44.147934384289634,2.7517893211575406,uninhabitable
3664.3093296837537,478.4521861630273,0.2192393776471036,habitable-abiotic
114.95499281078494,15.8055443466367,1.8363480251076492,uninhabitable
1485.699374919497,2924.541422681057,0.8019335449230881,uninhabitable
2534.9407895088343,386.990833234643,0.127348778359817,uninhabitable
110.83050613366112,457.9373898236791,7.91172023773536,uninhabitable
