# ------------------------------------------------------------------------
# Radiance spectrum
# NASA-GSFC Planetary Spectrum Generator (PSG) (Villanueva et al. 2018)
# Synthesized on Sun Jan 24 03:34:26 2021
# 3D Spectroscopic simulation - Spatial binning of 13 (12 total calculations)
# Doppler velocities [km/s] (vobs,vrot+vorb,vwidth,vrfl,vstr): 0.00000,0.00000,0.00000,0.00000,-0.00000
# Spectral unit: Wavelength [um]
# Radiance unit: I/F [geometric albedo]
# Wave/freq Total Noise Exoplanet
5.150000000e-01  5.5304567e-02  6.52205e-03  5.53046e-02
5.186785714e-01  5.5869818e-02  6.83078e-03  5.58698e-02
5.223834184e-01  5.3150007e-02  6.38406e-03  5.31500e-02
5.261147285e-01  5.3696883e-02  6.50311e-03  5.36969e-02
5.298726908e-01  5.0776795e-02  6.14095e-03  5.07768e-02
5.336574958e-01  5.1878263e-02  6.35084e-03  5.18783e-02
5.374693350e-01  5.0657537e-02  6.14282e-03  5.06575e-02
5.413084017e-01  5.1633168e-02  6.29675e-03  5.16332e-02
5.451748903e-01  5.0103312e-02  6.12424e-03  5.01033e-02
5.490689967e-01  5.0290378e-02  6.19630e-03  5.02904e-02
5.529909181e-01  4.9426369e-02  6.11786e-03  4.94264e-02
5.569408532e-01  4.9082792e-02  6.17204e-03  4.90828e-02
5.609190021e-01  4.7824930e-02  6.12501e-03  4.78249e-02
5.649255664e-01  4.6650135e-02  6.08230e-03  4.66501e-02
5.689607491e-01  4.5260265e-02  6.02615e-03  4.52603e-02
5.730247544e-01  4.2983642e-02  5.89735e-03  4.29836e-02
5.771177884e-01  4.2355633e-02  5.93383e-03  4.23556e-02
5.812400583e-01  4.4260471e-02  5.95691e-03  4.42605e-02
5.853917730e-01  4.5996650e-02  6.03874e-03  4.59966e-02
5.895731428e-01  4.6656962e-02  6.18087e-03  4.66570e-02
5.937843795e-01  4.5602720e-02  6.06182e-03  4.56027e-02
5.980256965e-01  4.4957908e-02  6.04679e-03  4.49579e-02
6.022973086e-01  4.4810290e-02  6.09907e-03  4.48103e-02
6.065994323e-01  4.4654547e-02  6.07486e-03  4.46545e-02
6.109322854e-01  4.5490225e-02  6.18841e-03  4.54902e-02
6.152960874e-01  4.6645028e-02  6.34948e-03  4.66450e-02
6.196910595e-01  4.6013365e-02  6.21836e-03  4.60134e-02
6.241174242e-01  4.6145435e-02  6.33588e-03  4.61454e-02
6.285754058e-01  4.3046839e-02  6.18740e-03  4.30468e-02
6.330652301e-01  4.5699444e-02  6.33331e-03  4.56994e-02
6.375871246e-01  4.7833880e-02  6.41567e-03  4.78339e-02
6.421413183e-01  4.9548495e-02  6.53271e-03  4.95485e-02
6.467280420e-01  4.9987004e-02  6.56183e-03  4.99870e-02
6.513475281e-01  5.0379857e-02  6.64158e-03  5.03799e-02
6.560000104e-01  5.1838566e-02  6.88635e-03  5.18386e-02
6.606857248e-01  5.1241088e-02  6.71339e-03  5.12411e-02
6.654049085e-01  5.2053262e-02  6.79622e-03  5.20533e-02
6.701578007e-01  5.2509296e-02  6.85821e-03  5.25093e-02
6.749446422e-01  5.2883692e-02  6.91515e-03  5.28837e-02
6.797656753e-01  5.3234767e-02  6.98782e-03  5.32348e-02
6.846211444e-01  5.3478931e-02  7.06891e-03  5.34789e-02
6.895112954e-01  3.9832357e-02  6.72903e-03  3.98324e-02
6.944363761e-01  5.2787483e-02  7.15342e-03  5.27875e-02
6.993966360e-01  5.4200825e-02  7.28193e-03  5.42008e-02
7.043923262e-01  5.4345288e-02  7.33682e-03  5.43453e-02
7.094237000e-01  5.4531146e-02  7.41542e-03  5.45311e-02
7.144910121e-01  5.4436588e-02  7.52926e-03  5.44366e-02
7.195945193e-01  5.2769688e-02  7.58621e-03  5.27697e-02
7.247344802e-01  5.3161751e-02  7.62088e-03  5.31618e-02
7.299111551e-01  5.3903943e-02  7.76096e-03  5.39039e-02
7.351248062e-01  5.4657933e-02  7.82687e-03  5.46579e-02
7.403756976e-01  5.5271017e-02  8.01677e-03  5.52710e-02
7.456640955e-01  5.4739580e-02  8.01730e-03  5.47396e-02
7.509902676e-01  5.4827964e-02  8.12426e-03  5.48280e-02
7.563544838e-01  5.2128937e-02  8.12719e-03  5.21289e-02
7.617570158e-01  1.7678015e-02  7.23080e-03  1.76780e-02
7.671981374e-01  4.2564483e-02  8.10838e-03  4.25645e-02
7.726781241e-01  5.4862499e-02  8.56679e-03  5.48625e-02
7.781972535e-01  5.4933070e-02  8.61979e-03  5.49331e-02
7.837558053e-01  5.5170726e-02  8.77079e-03  5.51707e-02
7.893540611e-01  5.5000912e-02  8.88470e-03  5.50009e-02
7.949923044e-01  5.5324112e-02  9.07620e-03  5.53241e-02
8.006708208e-01  5.4956084e-02  9.13046e-03  5.49561e-02
8.063898981e-01  5.5194544e-02  9.23560e-03  5.51945e-02
8.121498260e-01  5.4160461e-02  9.25833e-03  5.41605e-02
8.179508961e-01  5.2208683e-02  9.33788e-03  5.22087e-02
8.237934025e-01  5.3480053e-02  9.44895e-03  5.34801e-02
8.296776411e-01  5.3552441e-02  9.49137e-03  5.35524e-02
8.356039100e-01  5.4814830e-02  9.65190e-03  5.48148e-02
8.415725094e-01  5.4939949e-02  9.73682e-03  5.49399e-02
8.475837416e-01  5.4856530e-02  9.77562e-03  5.48565e-02
8.536379112e-01  5.5730545e-02  9.91662e-03  5.57305e-02
8.597353248e-01  5.4323631e-02  9.49974e-03  5.43236e-02
8.658762914e-01  5.5744700e-02  9.67389e-03  5.57447e-02
8.720611221e-01  5.4824260e-02  9.36142e-03  5.48243e-02
